topic_id,topic_name,metadata,property_id,equipment_id,unit,kind,dis
108665,Floor_02/DEV36236_VAVRH_2_03/ComSensor 1 Motion,"{""units"": ""Enum"", ""type"": ""boolean"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,Enum,boolean,DEV36236_VAVRH_2_03/ComSensor 1 Motion
108691,Floor_02/DEV36236_VAVRH_2_03/ComSensor 1 SpaceTemp,"{""units"": ""degreesFahrenheit"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,degreesFahrenheit,float,DEV36236_VAVRH_2_03/ComSensor 1 SpaceTemp
108677,Floor_02/DEV36236_VAVRH_2_03/DischAirSP,"{""units"": ""degreesFahrenheit"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,degreesFahrenheit,float,DEV36236_VAVRH_2_03/DischAirSP
108673,Floor_02/DEV36236_VAVRH_2_03/DischargeTemp,"{""units"": ""degreesFahrenheit"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,degreesFahrenheit,float,DEV36236_VAVRH_2_03/DischargeTemp
108679,Floor_02/DEV36236_VAVRH_2_03/DuctInTemp,"{""units"": ""degreesFahrenheit"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,degreesFahrenheit,float,DEV36236_VAVRH_2_03/DuctInTemp
108668,Floor_02/DEV36236_VAVRH_2_03/EffectSP,"{""units"": ""degreesFahrenheit"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,degreesFahrenheit,float,DEV36236_VAVRH_2_03/EffectSP
108682,Floor_02/DEV36236_VAVRH_2_03/FanSpeed,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV36236_VAVRH_2_03/FanSpeed
108676,Floor_02/DEV36236_VAVRH_2_03/Heat1,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV36236_VAVRH_2_03/Heat1
108675,Floor_02/DEV36236_VAVRH_2_03/Heat2,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV36236_VAVRH_2_03/Heat2
108674,Floor_02/DEV36236_VAVRH_2_03/Heat3,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV36236_VAVRH_2_03/Heat3
108666,Floor_02/DEV36236_VAVRH_2_03/PFanStartFlowSP,"{""units"": ""cubicFeetPerMinute"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,cubicFeetPerMinute,float,DEV36236_VAVRH_2_03/PFanStartFlowSP
108671,Floor_02/DEV36236_VAVRH_2_03/REHEAT_VALVE_POSITION,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV36236_VAVRH_2_03/REHEAT_VALVE_POSITION
108672,Floor_02/DEV36236_VAVRH_2_03/SpaceHumidity,"{""units"": ""percentRelativeHumidity"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percentRelativeHumidity,float,DEV36236_VAVRH_2_03/SpaceHumidity
108680,Floor_02/DEV36236_VAVRH_2_03/SpaceTemp,"{""units"": ""degreesFahrenheit"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,degreesFahrenheit,float,DEV36236_VAVRH_2_03/SpaceTemp
108686,Floor_02/DEV36236_VAVRH_2_03/UNITOUCH CO2,"{""units"": ""partsPerMillion"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,partsPerMillion,float,DEV36236_VAVRH_2_03/UNITOUCH CO2
108687,Floor_02/DEV36236_VAVRH_2_03/UNITOUCH Humidity,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV36236_VAVRH_2_03/UNITOUCH Humidity
108681,Floor_02/DEV36236_VAVRH_2_03/UNITOUCHSetpoint,"{""units"": ""degreesFahrenheit"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,degreesFahrenheit,float,DEV36236_VAVRH_2_03/UNITOUCHSetpoint
108688,Floor_02/DEV36236_VAVRH_2_03/UNITOUCH SpaceTemp,"{""units"": ""degreesFahrenheit"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,degreesFahrenheit,float,DEV36236_VAVRH_2_03/UNITOUCH SpaceTemp
108685,Floor_02/DEV36236_VAVRH_2_03/VAV Actuator Command,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV36236_VAVRH_2_03/VAV Actuator Command
108692,Floor_02/DEV36236_VAVRH_2_03/VAV Actuator Position,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV36236_VAVRH_2_03/VAV Actuator Position
108693,Floor_02/DEV36236_VAVRH_2_03/VAV Differential Pressure,"{""units"": ""inchesOfWater"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,inchesOfWater,float,DEV36236_VAVRH_2_03/VAV Differential Pressure
108699,Floor_02/DEV36237_VAVRH_2_04/ActCoolSP,"{""units"": ""degreesFahrenheit"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,degreesFahrenheit,float,DEV36237_VAVRH_2_04/ActCoolSP
108713,Floor_02/DEV36237_VAVRH_2_04/ActFlow,"{""units"": ""cubicFeetPerMinute"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,cubicFeetPerMinute,float,DEV36237_VAVRH_2_04/ActFlow
108712,Floor_02/DEV36237_VAVRH_2_04/ActFlowSP,"{""units"": ""cubicFeetPerMinute"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,cubicFeetPerMinute,float,DEV36237_VAVRH_2_04/ActFlowSP
108698,Floor_02/DEV36237_VAVRH_2_04/ActHeatSP,"{""units"": ""degreesFahrenheit"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,degreesFahrenheit,float,DEV36237_VAVRH_2_04/ActHeatSP
108707,Floor_02/DEV36237_VAVRH_2_04/CO2Sensor,"{""units"": ""partsPerMillion"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,partsPerMillion,float,DEV36237_VAVRH_2_04/CO2Sensor
108696,Floor_02/DEV36237_VAVRH_2_04/CO2Setpoint,"{""units"": ""partsPerMillion"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,partsPerMillion,float,DEV36237_VAVRH_2_04/CO2Setpoint
108718,Floor_02/DEV36237_VAVRH_2_04/ComSensor 1 CO2,"{""units"": ""partsPerMillion"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,partsPerMillion,float,DEV36237_VAVRH_2_04/ComSensor 1 CO2
108719,Floor_02/DEV36237_VAVRH_2_04/ComSensor 1 Humidity,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV36237_VAVRH_2_04/ComSensor 1 Humidity
108694,Floor_02/DEV36237_VAVRH_2_04/ComSensor 1 Motion,"{""units"": ""Enum"", ""type"": ""boolean"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,Enum,boolean,DEV36237_VAVRH_2_04/ComSensor 1 Motion
108720,Floor_02/DEV36237_VAVRH_2_04/ComSensor 1 SpaceTemp,"{""units"": ""degreesFahrenheit"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,degreesFahrenheit,float,DEV36237_VAVRH_2_04/ComSensor 1 SpaceTemp
108706,Floor_02/DEV36237_VAVRH_2_04/DischAirSP,"{""units"": ""degreesFahrenheit"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,degreesFahrenheit,float,DEV36237_VAVRH_2_04/DischAirSP
108702,Floor_02/DEV36237_VAVRH_2_04/DischargeTemp,"{""units"": ""degreesFahrenheit"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,degreesFahrenheit,float,DEV36237_VAVRH_2_04/DischargeTemp
108708,Floor_02/DEV36237_VAVRH_2_04/DuctInTemp,"{""units"": ""degreesFahrenheit"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,degreesFahrenheit,float,DEV36237_VAVRH_2_04/DuctInTemp
108697,Floor_02/DEV36237_VAVRH_2_04/EffectSP,"{""units"": ""degreesFahrenheit"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,degreesFahrenheit,float,DEV36237_VAVRH_2_04/EffectSP
108711,Floor_02/DEV36237_VAVRH_2_04/FanSpeed,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV36237_VAVRH_2_04/FanSpeed
108705,Floor_02/DEV36237_VAVRH_2_04/Heat1,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV36237_VAVRH_2_04/Heat1
108704,Floor_02/DEV36237_VAVRH_2_04/Heat2,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV36237_VAVRH_2_04/Heat2
108703,Floor_02/DEV36237_VAVRH_2_04/Heat3,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV36237_VAVRH_2_04/Heat3
108695,Floor_02/DEV36237_VAVRH_2_04/PFanStartFlowSP,"{""units"": ""cubicFeetPerMinute"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,cubicFeetPerMinute,float,DEV36237_VAVRH_2_04/PFanStartFlowSP
108700,Floor_02/DEV36237_VAVRH_2_04/REHEAT_VALVE_POSITION,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV36237_VAVRH_2_04/REHEAT_VALVE_POSITION
108701,Floor_02/DEV36237_VAVRH_2_04/SpaceHumidity,"{""units"": ""percentRelativeHumidity"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percentRelativeHumidity,float,DEV36237_VAVRH_2_04/SpaceHumidity
108709,Floor_02/DEV36237_VAVRH_2_04/SpaceTemp,"{""units"": ""degreesFahrenheit"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,degreesFahrenheit,float,DEV36237_VAVRH_2_04/SpaceTemp
108715,Floor_02/DEV36237_VAVRH_2_04/UNITOUCH CO2,"{""units"": ""partsPerMillion"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,partsPerMillion,float,DEV36237_VAVRH_2_04/UNITOUCH CO2
108716,Floor_02/DEV36237_VAVRH_2_04/UNITOUCH Humidity,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV36237_VAVRH_2_04/UNITOUCH Humidity
108710,Floor_02/DEV36237_VAVRH_2_04/UNITOUCHSetpoint,"{""units"": ""degreesFahrenheit"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,degreesFahrenheit,float,DEV36237_VAVRH_2_04/UNITOUCHSetpoint
108717,Floor_02/DEV36237_VAVRH_2_04/UNITOUCH SpaceTemp,"{""units"": ""degreesFahrenheit"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,degreesFahrenheit,float,DEV36237_VAVRH_2_04/UNITOUCH SpaceTemp
108714,Floor_02/DEV36237_VAVRH_2_04/VAV Actuator Command,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV36237_VAVRH_2_04/VAV Actuator Command
108721,Floor_02/DEV36237_VAVRH_2_04/VAV Actuator Position,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV36237_VAVRH_2_04/VAV Actuator Position
108722,Floor_02/DEV36237_VAVRH_2_04/VAV Differential Pressure,"{""units"": ""inchesOfWater"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,inchesOfWater,float,DEV36237_VAVRH_2_04/VAV Differential Pressure
108744,Floor_02/DEV36238_VAVRH_2_05/ActCoolSP,"{""units"": ""degreesFahrenheit"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,degreesFahrenheit,float,DEV36238_VAVRH_2_05/ActCoolSP
108757,Floor_02/DEV36238_VAVRH_2_05/ActFlow,"{""units"": ""cubicFeetPerMinute"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,cubicFeetPerMinute,float,DEV36238_VAVRH_2_05/ActFlow
108756,Floor_02/DEV36238_VAVRH_2_05/ActFlowSP,"{""units"": ""cubicFeetPerMinute"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,cubicFeetPerMinute,float,DEV36238_VAVRH_2_05/ActFlowSP
108743,Floor_02/DEV36238_VAVRH_2_05/ActHeatSP,"{""units"": ""degreesFahrenheit"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,degreesFahrenheit,float,DEV36238_VAVRH_2_05/ActHeatSP
108752,Floor_02/DEV36238_VAVRH_2_05/CO2Sensor,"{""units"": ""partsPerMillion"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,partsPerMillion,float,DEV36238_VAVRH_2_05/CO2Sensor
108741,Floor_02/DEV36238_VAVRH_2_05/CO2Setpoint,"{""units"": ""partsPerMillion"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,partsPerMillion,float,DEV36238_VAVRH_2_05/CO2Setpoint
108762,Floor_02/DEV36238_VAVRH_2_05/ComSensor 1 CO2,"{""units"": ""partsPerMillion"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,partsPerMillion,float,DEV36238_VAVRH_2_05/ComSensor 1 CO2
108763,Floor_02/DEV36238_VAVRH_2_05/ComSensor 1 Humidity,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV36238_VAVRH_2_05/ComSensor 1 Humidity
108739,Floor_02/DEV36238_VAVRH_2_05/ComSensor 1 Motion,"{""units"": ""Enum"", ""type"": ""boolean"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,Enum,boolean,DEV36238_VAVRH_2_05/ComSensor 1 Motion
108764,Floor_02/DEV36238_VAVRH_2_05/ComSensor 1 SpaceTemp,"{""units"": ""degreesFahrenheit"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,degreesFahrenheit,float,DEV36238_VAVRH_2_05/ComSensor 1 SpaceTemp
108751,Floor_02/DEV36238_VAVRH_2_05/DischAirSP,"{""units"": ""degreesFahrenheit"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,degreesFahrenheit,float,DEV36238_VAVRH_2_05/DischAirSP
108747,Floor_02/DEV36238_VAVRH_2_05/DischargeTemp,"{""units"": ""degreesFahrenheit"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,degreesFahrenheit,float,DEV36238_VAVRH_2_05/DischargeTemp
108753,Floor_02/DEV36238_VAVRH_2_05/DuctInTemp,"{""units"": ""degreesFahrenheit"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,degreesFahrenheit,float,DEV36238_VAVRH_2_05/DuctInTemp
108742,Floor_02/DEV36238_VAVRH_2_05/EffectSP,"{""units"": ""degreesFahrenheit"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,degreesFahrenheit,float,DEV36238_VAVRH_2_05/EffectSP
108921,Floor_02/DEV36238_VAVRH_2_05/FanSpeed,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV36238_VAVRH_2_05/FanSpeed
108750,Floor_02/DEV36238_VAVRH_2_05/Heat1,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV36238_VAVRH_2_05/Heat1
108749,Floor_02/DEV36238_VAVRH_2_05/Heat2,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV36238_VAVRH_2_05/Heat2
108748,Floor_02/DEV36238_VAVRH_2_05/Heat3,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV36238_VAVRH_2_05/Heat3
108740,Floor_02/DEV36238_VAVRH_2_05/PFanStartFlowSP,"{""units"": ""cubicFeetPerMinute"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,cubicFeetPerMinute,float,DEV36238_VAVRH_2_05/PFanStartFlowSP
108745,Floor_02/DEV36238_VAVRH_2_05/REHEAT_VALVE_POSITION,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV36238_VAVRH_2_05/REHEAT_VALVE_POSITION
108746,Floor_02/DEV36238_VAVRH_2_05/SpaceHumidity,"{""units"": ""percentRelativeHumidity"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percentRelativeHumidity,float,DEV36238_VAVRH_2_05/SpaceHumidity
108754,Floor_02/DEV36238_VAVRH_2_05/SpaceTemp,"{""units"": ""degreesFahrenheit"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,degreesFahrenheit,float,DEV36238_VAVRH_2_05/SpaceTemp
108759,Floor_02/DEV36238_VAVRH_2_05/UNITOUCH CO2,"{""units"": ""partsPerMillion"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,partsPerMillion,float,DEV36238_VAVRH_2_05/UNITOUCH CO2
108760,Floor_02/DEV36238_VAVRH_2_05/UNITOUCH Humidity,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV36238_VAVRH_2_05/UNITOUCH Humidity
108755,Floor_02/DEV36238_VAVRH_2_05/UNITOUCHSetpoint,"{""units"": ""degreesFahrenheit"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,degreesFahrenheit,float,DEV36238_VAVRH_2_05/UNITOUCHSetpoint
108761,Floor_02/DEV36238_VAVRH_2_05/UNITOUCH SpaceTemp,"{""units"": ""degreesFahrenheit"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,degreesFahrenheit,float,DEV36238_VAVRH_2_05/UNITOUCH SpaceTemp
108758,Floor_02/DEV36238_VAVRH_2_05/VAV Actuator Command,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV36238_VAVRH_2_05/VAV Actuator Command
108765,Floor_02/DEV36238_VAVRH_2_05/VAV Actuator Position,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV36238_VAVRH_2_05/VAV Actuator Position
108766,Floor_02/DEV36238_VAVRH_2_05/VAV Differential Pressure,"{""units"": ""inchesOfWater"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,inchesOfWater,float,DEV36238_VAVRH_2_05/VAV Differential Pressure
108727,Floor_02/DEV37159_EAVAV_1_01/ActFlow,"{""units"": ""cubicFeetPerMinute"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,cubicFeetPerMinute,float,DEV37159_EAVAV_1_01/ActFlow
108726,Floor_02/DEV37159_EAVAV_1_01/ActFlowSp,"{""units"": ""cubicFeetPerMinute"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,cubicFeetPerMinute,float,DEV37159_EAVAV_1_01/ActFlowSp
108723,Floor_02/DEV37159_EAVAV_1_01/CO2,"{""units"": ""partsPerMillion"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,partsPerMillion,float,DEV37159_EAVAV_1_01/CO2
108724,Floor_02/DEV37159_EAVAV_1_01/CO2Setpoint,"{""units"": ""partsPerMillion"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,partsPerMillion,float,DEV37159_EAVAV_1_01/CO2Setpoint
108725,Floor_02/DEV37159_EAVAV_1_01/SupAirDmpr,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV37159_EAVAV_1_01/SupAirDmpr
108728,Floor_02/DEV37159_EAVAV_1_01/VAV Actuator Command,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV37159_EAVAV_1_01/VAV Actuator Command
108729,Floor_02/DEV37159_EAVAV_1_01/VAV Actuator Position,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV37159_EAVAV_1_01/VAV Actuator Position
108730,Floor_02/DEV37159_EAVAV_1_01/VAV Differential Pressure,"{""units"": ""inchesOfWater"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,inchesOfWater,float,DEV37159_EAVAV_1_01/VAV Differential Pressure
108735,Floor_02/DEV37160_EAVAV_1_04/ActFlow,"{""units"": ""cubicFeetPerMinute"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,cubicFeetPerMinute,float,DEV37160_EAVAV_1_04/ActFlow
108734,Floor_02/DEV37160_EAVAV_1_04/ActFlowSp,"{""units"": ""cubicFeetPerMinute"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,cubicFeetPerMinute,float,DEV37160_EAVAV_1_04/ActFlowSp
108731,Floor_02/DEV37160_EAVAV_1_04/CO2,"{""units"": ""partsPerMillion"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,partsPerMillion,float,DEV37160_EAVAV_1_04/CO2
108732,Floor_02/DEV37160_EAVAV_1_04/CO2Setpoint,"{""units"": ""partsPerMillion"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,partsPerMillion,float,DEV37160_EAVAV_1_04/CO2Setpoint
108733,Floor_02/DEV37160_EAVAV_1_04/SupAirDmpr,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV37160_EAVAV_1_04/SupAirDmpr
108736,Floor_02/DEV37160_EAVAV_1_04/VAV Actuator Command,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV37160_EAVAV_1_04/VAV Actuator Command
108737,Floor_02/DEV37160_EAVAV_1_04/VAV Actuator Position,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV37160_EAVAV_1_04/VAV Actuator Position
108738,Floor_02/DEV37160_EAVAV_1_04/VAV Differential Pressure,"{""units"": ""inchesOfWater"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,inchesOfWater,float,DEV37160_EAVAV_1_04/VAV Differential Pressure
108771,Floor_02/DEV37162_OAVAV_1_02/ActFlow,"{""units"": ""cubicFeetPerMinute"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,cubicFeetPerMinute,float,DEV37162_OAVAV_1_02/ActFlow
108770,Floor_02/DEV37162_OAVAV_1_02/ActFlowSp,"{""units"": ""cubicFeetPerMinute"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,cubicFeetPerMinute,float,DEV37162_OAVAV_1_02/ActFlowSp
108767,Floor_02/DEV37162_OAVAV_1_02/CO2,"{""units"": ""partsPerMillion"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,partsPerMillion,float,DEV37162_OAVAV_1_02/CO2
108768,Floor_02/DEV37162_OAVAV_1_02/CO2Setpoint,"{""units"": ""partsPerMillion"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,partsPerMillion,float,DEV37162_OAVAV_1_02/CO2Setpoint
108769,Floor_02/DEV37162_OAVAV_1_02/SupAirDmpr,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV37162_OAVAV_1_02/SupAirDmpr
108772,Floor_02/DEV37162_OAVAV_1_02/VAV Actuator Command,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV37162_OAVAV_1_02/VAV Actuator Command
108773,Floor_02/DEV37162_OAVAV_1_02/VAV Actuator Position,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV37162_OAVAV_1_02/VAV Actuator Position
108774,Floor_02/DEV37162_OAVAV_1_02/VAV Differential Pressure,"{""units"": ""inchesOfWater"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,inchesOfWater,float,DEV37162_OAVAV_1_02/VAV Differential Pressure
108779,Floor_02/DEV37163_OAVAV_1_03/ActFlow,"{""units"": ""cubicFeetPerMinute"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,cubicFeetPerMinute,float,DEV37163_OAVAV_1_03/ActFlow
108778,Floor_02/DEV37163_OAVAV_1_03/ActFlowSp,"{""units"": ""cubicFeetPerMinute"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,cubicFeetPerMinute,float,DEV37163_OAVAV_1_03/ActFlowSp
108775,Floor_02/DEV37163_OAVAV_1_03/CO2,"{""units"": ""partsPerMillion"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,partsPerMillion,float,DEV37163_OAVAV_1_03/CO2
